Generic Name	SMILES	Drug Bank ID	URL	Drug Groups	Score
Methylparaben	COC(=O)C1=CC=C(O)C=C1	DB14212	https://go.drugbank.com/drugs/DB14212	approved	-644.123
Glycine	NCC(O)=O	DB00145	https://go.drugbank.com/drugs/DB00145	approved; nutraceutical; vet_approved	-654.087
Glycerin	OCC(O)CO	DB09462	https://go.drugbank.com/drugs/DB09462	approved; investigational	-700.978
Triclocarban	ClC1=CC=C(NC(=O)NC2=CC(Cl)=C(Cl)C=C2)C=C1	DB11155	https://go.drugbank.com/drugs/DB11155	approved	-647.582
Propylhexedrine	CNC(C)CC1CCCCC1	DB06714	https://go.drugbank.com/drugs/DB06714	approved	-629.493
4-(Isopropylamino)diphenylamine	CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1	DB14195	https://go.drugbank.com/drugs/DB14195	approved; experimental	-580.972
Diphenylguanidine	N=C(NC1=CC=CC=C1)NC1=CC=CC=C1	DB14191	https://go.drugbank.com/drugs/DB14191	approved; experimental	-661.846
Trolamine	OCCN(CCO)CCO	DB13747	https://go.drugbank.com/drugs/DB13747	approved	-631.83
Morpholinylmercaptobenzothiazole	C1CN(CCO1)SC1=NC2=CC=CC=C2S1	DB14202	https://go.drugbank.com/drugs/DB14202	approved; experimental	-647.991
Benzhydrocodone	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC=C2OC(=O)C1=CC=CC=C1	DB15465	https://go.drugbank.com/drugs/DB15465	approved	-486.468
Monobenzone	OC1=CC=C(OCC2=CC=CC=C2)C=C1	DB00600	https://go.drugbank.com/drugs/DB00600	approved	-637.061
Testosterone enantate benzilic acid hydrazone	[H]N(N=C1CC[C@@]2(C)C(CC[C@@]3([H])[C@]4([H])CC[C@H](OC(=O)CCCCCC)[C@@]4(C)CC[C@]23[H])=C1)C(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	DB13947	https://go.drugbank.com/drugs/DB13947	approved; experimental	-503.36
Chlorphenesin	OCC(O)COC1=CC=C(Cl)C=C1	DB00856	https://go.drugbank.com/drugs/DB00856	approved; experimental	-655.721
Patent Blue	CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=C(C=C(C(O)=C1)S(O)(=O)=O)S(O)(=O)=O	DB13967	https://go.drugbank.com/drugs/DB13967	approved	-524.755
Betazole	NCCC1=CC=NN1	DB00272	https://go.drugbank.com/drugs/DB00272	approved	-688.074
Histamine	NCCC1=CNC=N1	DB05381	https://go.drugbank.com/drugs/DB05381	approved; investigational	-624.451
Cefiderocol	[H][C@]12SCC(C[N+]3(CCNC(=O)C4=C(Cl)C(O)=C(O)C=C4)CCCC3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC(C)(C)C(O)=O)\C1=CSC(N)=N1)C([O-])=O	DB14879	https://go.drugbank.com/drugs/DB14879	approved; investigational	-486.454
Rivastigmine	CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C	DB00989	https://go.drugbank.com/drugs/DB00989	approved; investigational	-630.531
Frovatriptan	CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O	DB00998	https://go.drugbank.com/drugs/DB00998	approved; investigational	-626.365
Eletriptan	CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2	DB00216	https://go.drugbank.com/drugs/DB00216	approved; investigational	-618.349
Rosiglitazone	CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1	DB00412	https://go.drugbank.com/drugs/DB00412	approved; investigational	-563.942
p-Phenylenediamine	NC1=CC=C(N)C=C1	DB14141	https://go.drugbank.com/drugs/DB14141	approved; experimental	-635.661
Hydroquinone	OC1=CC=C(O)C=C1	DB09526	https://go.drugbank.com/drugs/DB09526	approved; investigational	-705.877
Hydroxycitronellal	[H]C(=O)CC(C)CCCC(C)(C)O	DB14187	https://go.drugbank.com/drugs/DB14187	approved; experimental	-646.535
Butylene glycol	CC(O)CCO	DB14110	https://go.drugbank.com/drugs/DB14110	approved; experimental	-646.34
Isopropyl myristate	CCCCCCCCCCCCCC(=O)OC(C)C	DB13966	https://go.drugbank.com/drugs/DB13966	approved; experimental	-561.731
Bexarotene	CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C	DB00307	https://go.drugbank.com/drugs/DB00307	approved; investigational	-633.012
Agomelatine	COC1=CC2=C(C=CC=C2CCNC(C)=O)C=C1	DB06594	https://go.drugbank.com/drugs/DB06594	approved; investigational	-630.769
Flunisolide	[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO	DB00180	https://go.drugbank.com/drugs/DB00180	approved; investigational	-632.585
Ergotamine	[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O	DB00696	https://go.drugbank.com/drugs/DB00696	approved	-439.479
Methylergometrine	[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO	DB00353	https://go.drugbank.com/drugs/DB00353	approved	-640.474
Phenformin	NC(=N)NC(=N)NCCC1=CC=CC=C1	DB00914	https://go.drugbank.com/drugs/DB00914	approved; investigational; withdrawn	-646.619
Oxyphenisatin acetate	CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1	DB14627	https://go.drugbank.com/drugs/DB14627	approved; investigational; withdrawn	-580.62
Methylphenobarbital	CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1	DB00849	https://go.drugbank.com/drugs/DB00849	approved	-633.854
Talbutal	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	DB00306	https://go.drugbank.com/drugs/DB00306	approved; illicit	-632.576
Paramethadione	CCC1(C)OC(=O)N(C)C1=O	DB00617	https://go.drugbank.com/drugs/DB00617	approved	-628.079
Phenyl salicylate	OC1=CC=CC=C1C(=O)OC1=CC=CC=C1	DB11071	https://go.drugbank.com/drugs/DB11071	approved	-628.538
Homosalate	CC1CC(CC(C)(C)C1)OC(=O)C1=C(O)C=CC=C1	DB11064	https://go.drugbank.com/drugs/DB11064	approved; investigational	-628.337
Octisalate	CCCCC(CC)COC(=O)C1=C(O)C=CC=C1	DB11062	https://go.drugbank.com/drugs/DB11062	approved; investigational	-678.084
Ethyl salicylate	CCOC(=O)C1=CC=CC=C1O	DB15576	https://go.drugbank.com/drugs/DB15576	approved; experimental	-592.922
Framycetin	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	DB00452	https://go.drugbank.com/drugs/DB00452	approved	-620.097
Benzoin	OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1	DB14020	https://go.drugbank.com/drugs/DB14020	approved; experimental	-627.455
Hydrocortamate	[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	DB00769	https://go.drugbank.com/drugs/DB00769	approved	-636.638
Isoxaflutole	[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]	DB12938	https://go.drugbank.com/drugs/DB12938	approved; experimental; investigational	-625.39
Ethyl hydroxybenzoate	CCOC(=O)C1=CC=C(O)C=C1	DB13628	https://go.drugbank.com/drugs/DB13628	approved; experimental	-629.11
2,2'-Dibenzothiazyl disulfide	S(SC1=NC2=CC=CC=C2S1)C1=NC2=CC=CC=C2S1	DB14201	https://go.drugbank.com/drugs/DB14201	approved; experimental	-709.315
D-Methionine	CSCC[C@@H](N)C(O)=O	DB02893	https://go.drugbank.com/drugs/DB02893	approved; experimental; investigational	-632.42
Huperzine A	[H][C@@]12CC3=C(C=CC(=O)N3)[C@@](N)(CC(C)=C1)\C2=C\C	DB04864	https://go.drugbank.com/drugs/DB04864	approved; experimental	-704.589
Deserpidine	[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2	DB01089	https://go.drugbank.com/drugs/DB01089	approved	-660.933
Menadiol diphosphate	CC1=C(OP(O)(O)=O)C2=CC=CC=C2C(OP(O)(O)=O)=C1	DB14650	https://go.drugbank.com/drugs/DB14650	approved; nutraceutical	-636.059
Meglumine	CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	DB09415	https://go.drugbank.com/drugs/DB09415	approved	-629.368
Dioxybenzone	COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1O	DB11221	https://go.drugbank.com/drugs/DB11221	approved	-657.147
Phenyl aminosalicylate	NC1=CC(O)=C(C=C1)C(=O)OC1=CC=CC=C1	DB06807	https://go.drugbank.com/drugs/DB06807	approved	-641.256
Chloroprocaine	CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1	DB01161	https://go.drugbank.com/drugs/DB01161	approved	-612.257
Meradimate	CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N	DB11096	https://go.drugbank.com/drugs/DB11096	approved	-712.593
D-alpha-Tocopherol acetate	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1	DB14002	https://go.drugbank.com/drugs/DB14002	approved; nutraceutical; vet_approved	-518.028
Pemigatinib	CCN1C(=O)N(CC2=CN=C3NC(CN4CCOCC4)=CC3=C12)C1=C(F)C(OC)=CC(OC)=C1F	DB15102	https://go.drugbank.com/drugs/DB15102	approved; investigational	-631.939
Dimazole	CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C	DB13858	https://go.drugbank.com/drugs/DB13858	approved; withdrawn	-596.227
Dextrothyroxine	N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O	DB00509	https://go.drugbank.com/drugs/DB00509	approved; investigational	-632.909
Benzododecinium	CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	DB13282	https://go.drugbank.com/drugs/DB13282	approved	-590.7
Tetradecyl hydrogen sulfate (ester)	CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O	DB11328	https://go.drugbank.com/drugs/DB11328	approved	-706.027
Chlorhexidine	ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1	DB00878	https://go.drugbank.com/drugs/DB00878	approved; vet_approved	-533.657
Anileridine	CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1	DB00913	https://go.drugbank.com/drugs/DB00913	approved; illicit	-603.174
Pregnenolone	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C	DB02789	https://go.drugbank.com/drugs/DB02789	approved; experimental	-637.344
Nicotine	CN1CCC[C@H]1C1=CN=CC=C1	DB00184	https://go.drugbank.com/drugs/DB00184	approved	-643.627
Enasidenib	CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F	DB13874	https://go.drugbank.com/drugs/DB13874	approved; investigational	-625.455
Yohimbine	[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2	DB01392	https://go.drugbank.com/drugs/DB01392	approved; investigational; vet_approved	-631.409
Melatonin	COC1=CC=C2NC=C(CCNC(C)=O)C2=C1	DB01065	https://go.drugbank.com/drugs/DB01065	approved; nutraceutical; vet_approved	-656.005
Nafcillin	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O	DB00607	https://go.drugbank.com/drugs/DB00607	approved; investigational	-470.24
Mequinol	COC1=CC=C(O)C=C1	DB09516	https://go.drugbank.com/drugs/DB09516	approved	-637.002
Bictegravir	OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O	DB11799	https://go.drugbank.com/drugs/DB11799	approved; investigational	-626.492
Methohexital	CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O	DB00474	https://go.drugbank.com/drugs/DB00474	approved	-585.029
Quinestrol	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3	DB04575	https://go.drugbank.com/drugs/DB04575	approved	-636.057
Sulfametopyrazine	COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1	DB00664	https://go.drugbank.com/drugs/DB00664	approved; withdrawn	-635.033
Cycloguanil	CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1	DB14763	https://go.drugbank.com/drugs/DB14763	approved	-627.87
Dydrogesterone	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C	DB00378	https://go.drugbank.com/drugs/DB00378	approved; investigational; withdrawn	-623.615
Fluocortolone	[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C	DB08971	https://go.drugbank.com/drugs/DB08971	approved; withdrawn	-560.669
Cianidanol	O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1	DB14086	https://go.drugbank.com/drugs/DB14086	approved; withdrawn	-652.692
Moexipril	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O	DB00691	https://go.drugbank.com/drugs/DB00691	approved	-670.084
Prednisone acetate	[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	DB14646	https://go.drugbank.com/drugs/DB14646	approved; experimental; investigational	-633.105
Gliquidone	COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O	DB01251	https://go.drugbank.com/drugs/DB01251	approved; investigational	-393.397
Nomegestrol acetate	[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C(C)=C[C@@]21[H]	DB13981	https://go.drugbank.com/drugs/DB13981	approved; investigational	-633.174
Fenpropidin	CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C	DB12728	https://go.drugbank.com/drugs/DB12728	approved; experimental	-539.176
N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine	C1CCC(CC1)NC1=CC=C(NC2=CC=CC=C2)C=C1	DB14196	https://go.drugbank.com/drugs/DB14196	approved	-648.029
Levobupivacaine	CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	DB01002	https://go.drugbank.com/drugs/DB01002	approved; investigational	-639.469
Zofenopril	C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1	DB13166	https://go.drugbank.com/drugs/DB13166	approved	-628.334
Ethynodiol diacetate	[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H]	DB00823	https://go.drugbank.com/drugs/DB00823	approved	-652.718
Argatroban	C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2	DB00278	https://go.drugbank.com/drugs/DB00278	approved; investigational	-625.141
Brexanolone	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O	DB11859	https://go.drugbank.com/drugs/DB11859	approved; investigational	-702.01
Ephedrine	CN[C@@H](C)[C@H](O)C1=CC=CC=C1	DB01364	https://go.drugbank.com/drugs/DB01364	approved	-631.698
Zytron	COP(=S)(NC(C)C)OC1=CC=C(Cl)C=C1Cl	DB11768	https://go.drugbank.com/drugs/DB11768	approved; investigational	-658.811
Prednisolone tebutate	[H][C@@]12CC[C@](O)(C(=O)COC(=O)CC(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	DB14632	https://go.drugbank.com/drugs/DB14632	approved; vet_approved	-629.865
Quinupramine	C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12	DB13246	https://go.drugbank.com/drugs/DB13246	approved	-700.412
Carindacillin	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(=O)OC1=CC2=C(CCC2)C=C1)C1=CC=CC=C1)C(O)=O	DB09319	https://go.drugbank.com/drugs/DB09319	approved; investigational	-528.567
Piritramide	NC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)N1CCCCC1	DB12492	https://go.drugbank.com/drugs/DB12492	approved; investigational	-703.775
Dimercaptosuccinic acid	OC(=O)C(S)C(S)C(O)=O	DB14089	https://go.drugbank.com/drugs/DB14089	approved; experimental	-626.651
Nicotinamide	NC(=O)C1=CN=CC=C1	DB02701	https://go.drugbank.com/drugs/DB02701	approved; investigational	-625.666
Niacin	OC(=O)C1=CN=CC=C1	DB00627	https://go.drugbank.com/drugs/DB00627	approved; investigational; nutraceutical	-654.982
Estradiol cypionate	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)CCC1CCCC1	DB13954	https://go.drugbank.com/drugs/DB13954	approved; investigational; vet_approved	-519.02
Flunarizine	FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1	DB04841	https://go.drugbank.com/drugs/DB04841	approved	-597.432
Thiothixene	CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1	DB01623	https://go.drugbank.com/drugs/DB01623	approved	-624.392
Testosterone enanthate	[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	DB13944	https://go.drugbank.com/drugs/DB13944	approved	-700.757
Dibenzepin	CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O	DB13225	https://go.drugbank.com/drugs/DB13225	approved	-635.693
Azacitidine	NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	DB00928	https://go.drugbank.com/drugs/DB00928	approved; investigational	-647.92
Etafedrine	CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1	DB11587	https://go.drugbank.com/drugs/DB11587	approved	-635.036
Triflusal	CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O	DB08814	https://go.drugbank.com/drugs/DB08814	approved; investigational	-649.404
Nitrite	[O-]N=O	DB12529	https://go.drugbank.com/drugs/DB12529	approved; investigational	-630.285
Nitrous oxide	[N-]=[N+]=O	DB06690	https://go.drugbank.com/drugs/DB06690	approved; vet_approved	-590.217
Glymidine	COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1	DB01382	https://go.drugbank.com/drugs/DB01382	approved; investigational	-560.618
Esomeprazole	COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1	DB00736	https://go.drugbank.com/drugs/DB00736	approved; investigational	-629.125
Aztreonam	C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O	DB00355	https://go.drugbank.com/drugs/DB00355	approved	-630.904
Cefmenoxime	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O	DB00267	https://go.drugbank.com/drugs/DB00267	approved	-647.669
Gemifloxacin	CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O	DB01155	https://go.drugbank.com/drugs/DB01155	approved; investigational	-631.308
Ximelagatran	CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O)C1CCCCC1	DB04898	https://go.drugbank.com/drugs/DB04898	approved; investigational; withdrawn	-574.615
Tenofovir alafenamide	CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C12)OC1=CC=CC=C1	DB09299	https://go.drugbank.com/drugs/DB09299	approved	-712.66
Dexlansoprazole	CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1	DB05351	https://go.drugbank.com/drugs/DB05351	approved; investigational	-605.074
Perflubutane	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DB12821	https://go.drugbank.com/drugs/DB12821	approved; investigational	-623.01
Perflexane	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DB09531	https://go.drugbank.com/drugs/DB09531	approved	-650.593
Fluocinonide	[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O	DB01047	https://go.drugbank.com/drugs/DB01047	approved; investigational	-461.877
Galantamine	[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3	DB00674	https://go.drugbank.com/drugs/DB00674	approved	-655.506
Nandrolone decanoate	[H][C@@]12CC[C@H](OC(=O)CCCCCCCCC)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]	DB08804	https://go.drugbank.com/drugs/DB08804	approved; illicit	-468.179
Armodafinil	NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1	DB06413	https://go.drugbank.com/drugs/DB06413	approved; investigational	-607.368
Eszopiclone	CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1	DB00402	https://go.drugbank.com/drugs/DB00402	approved; investigational	-630.685
Curcumin	COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O	DB11672	https://go.drugbank.com/drugs/DB11672	approved; experimental; investigational	-632.971
Betamethasone	[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	DB00443	https://go.drugbank.com/drugs/DB00443	approved; vet_approved	-628.058
Aminobenzoic acid	NC1=CC=C(C=C1)C(O)=O	DB02362	https://go.drugbank.com/drugs/DB02362	approved; experimental	-718.993
Prenylamine	CC(CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1	DB04825	https://go.drugbank.com/drugs/DB04825	approved; withdrawn	-636.561
Macimorelin	CC(C)(N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)NC=O	DB13074	https://go.drugbank.com/drugs/DB13074	approved; investigational	-485.288
Nintedanib	COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1	DB09079	https://go.drugbank.com/drugs/DB09079	approved	-542.694
Acarbose	[H]C(=O)[C@H](O)[C@@H](O)[C@]([H])(O[C@@]1([H])O[C@H](CO)[C@@]([H])(O[C@H]2O[C@H](C)[C@@H](N[C@@]3([H])C=C(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO	DB00284	https://go.drugbank.com/drugs/DB00284	approved; investigational	-449.631
Sacubitril	CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC(O)=O	DB09292	https://go.drugbank.com/drugs/DB09292	approved	-628.974
Estradiol acetate	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H]	DB13952	https://go.drugbank.com/drugs/DB13952	approved; investigational; vet_approved	-613.69
Levamlodipine	CCOC(=O)C1=C(COCCN)NC(C)=C([C@@H]1C1=CC=CC=C1Cl)C(=O)OC	DB09237	https://go.drugbank.com/drugs/DB09237	approved; investigational	-705.393
Lenvatinib	COC1=C(C=C2C(OC3=CC=C(NC(=O)NC4CC4)C(Cl)=C3)=CC=NC2=C1)C(N)=O	DB09078	https://go.drugbank.com/drugs/DB09078	approved; investigational	-617.376
Midostaurin	CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1	DB06595	https://go.drugbank.com/drugs/DB06595	approved; investigational	-608.841
Icosapent ethyl	CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	DB08887	https://go.drugbank.com/drugs/DB08887	approved; investigational; nutraceutical	-508.625
Moxidectin	[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(C\C(=N/OC)[C@H](C)[C@H](O5)C(\C)=C\C(C)C)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O	DB11431	https://go.drugbank.com/drugs/DB11431	approved; investigational; vet_approved	-440.659
Avibactam	NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(O)(=O)=O	DB09060	https://go.drugbank.com/drugs/DB09060	approved	-646.718
Brivaracetam	CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1	DB05541	https://go.drugbank.com/drugs/DB05541	approved; investigational	-657.726
Tapentadol	CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1	DB06204	https://go.drugbank.com/drugs/DB06204	approved	-633.916
Drometrizole trisiloxane	CC(CC1=C(O)C(=CC(C)=C1)N1N=C2C=CC=CC2=N1)C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C	DB11585	https://go.drugbank.com/drugs/DB11585	approved	-631.451
Avatrombopag	OC(=O)C1CCN(CC1)C1=C(Cl)C=C(C=N1)C(=O)NC1=NC(C2=CC(Cl)=CS2)=C(S1)N1CCN(CC1)C1CCCCC1	DB11995	https://go.drugbank.com/drugs/DB11995	approved; investigational	-453.823
